1,-1,873.1312465667725,589.5471704006195,64.02334213256836,160.08275270462036,1.0,-1,-1,-1,
1,-1,883.5668814182281,409.73072469234467,62.22914457321167,116.92035555839539,1.0,-1,-1,-1,
1,-1,1164.1198682785034,449.15727084875107,63.09342384338379,121.0308848619461,1.0,-1,-1,-1,
1,-1,1285.950374007225,432.62138628959656,58.15616726875305,110.59479904174805,1.0,-1,-1,-1,
1,-1,1479.335451722145,359.9535655975342,51.550501585006714,90.35287141799927,1.0,-1,-1,-1,
2,-1,938.8831293582916,588.0662112236023,107.509925365448,177.10554027557373,0.9999997615814209,-1,-1,-1,
2,-1,1384.1847395896912,455.6748150587082,61.85856342315674,99.57220101356506,1.0,-1,-1,-1,
2,-1,1247.7237671613693,457.59338200092316,55.24849534034729,108.46502423286438,1.0,-1,-1,-1,
2,-1,979.2433422803879,411.8736251592636,56.95177674293518,121.21528458595276,1.0,-1,-1,-1,
2,-1,827.2805035114288,476.4535122513771,78.89354467391968,111.85137641429901,1.0,-1,-1,-1,
2,-1,1049.9752110242844,332.3951409459114,59.797807931900024,74.38407933712006,0.9999995231628418,-1,-1,-1,
2,-1,1587.7478724718094,363.1219217777252,53.94158720970154,86.13480377197266,1.0,-1,-1,-1,
3,-1,1338.5559153556824,460.1936913728714,64.61905002593994,133.51129031181335,1.0,-1,-1,-1,
3,-1,1077.7625441551208,424.3421006798744,44.8624849319458,128.35772502422333,1.0,-1,-1,-1,
3,-1,1030.0604224205017,609.1275107860565,68.01170825958252,139.0872359275818,1.0,-1,-1,-1,
3,-1,1496.0453778505325,446.29694759845734,55.2875554561615,123.05169224739075,1.0,-1,-1,-1,
3,-1,908.0447959899902,484.0036366581917,75.57540893554688,121.43367326259613,1.0,-1,-1,-1,
3,-1,978.9598953723907,424.6025297641754,46.05718374252319,88.55999279022217,1.0,-1,-1,-1,
3,-1,1712.0853388309479,377.69155991077423,39.762046337127686,100.67970013618469,1.0,-1,-1,-1,
4,-1,1058.809363245964,423.57603603601456,45.09649872779846,131.6045583486557,1.0,-1,-1,-1,
4,-1,950.283517241478,480.5757284760475,46.44239544868469,135.20804393291473,1.0,-1,-1,-1,
4,-1,1412.460776567459,472.31413900852203,42.8898024559021,129.869567155838,1.0,-1,-1,-1,
4,-1,1583.7023448944092,444.0053679943085,51.50774002075195,132.60959815979004,1.0,-1,-1,-1,
4,-1,1078.8489890098572,602.7423786520958,64.13239002227783,158.87016785144806,1.0,-1,-1,-1,
4,-1,1147.153224349022,423.922671854496,47.360039949417114,128.5482176542282,1.0,-1,-1,-1,
4,-1,534.9940180778503,507.11904215812683,64.94349002838135,125.72370672225952,0.999998927116394,-1,-1,-1,
4,-1,1802.1191346645355,375.2312843799591,52.92382478713989,111.12950706481934,1.0,-1,-1,-1,
4,-1,988.3334863185883,490.8236503601074,55.68242311477661,120.46689033508301,0.9999997615814209,-1,-1,-1,
4,-1,1000.0936728715897,459.171201646328,44.339250326156616,101.0863219499588,0.9999992847442627,-1,-1,-1,
4,-1,1247.4953359365463,338.5321215391159,55.07684826850891,82.48186039924622,0.9999986886978149,-1,-1,-1,
5,-1,980.7271635532379,474.66364628076553,53.73305082321167,146.78475844860077,1.0,-1,-1,-1,
5,-1,1121.8879956007004,427.86664724349976,55.80484986305237,132.63261795043945,1.0,-1,-1,-1,
5,-1,612.9525089263916,495.404443860054,64.80920791625977,147.19879603385925,0.9999998807907104,-1,-1,-1,
5,-1,1089.8554015159607,600.5293582677841,96.2363862991333,169.33684372901917,1.0,-1,-1,-1,
5,-1,1455.2060097455978,476.7672132253647,54.63039994239807,119.299311876297,1.0,-1,-1,-1,
5,-1,1648.6119192838669,461.095687687397,47.229591608047485,124.635857462883,0.9999998807907104,-1,-1,-1,
5,-1,1873.884369134903,384.3423144221306,41.65478467941284,119.42552483081818,0.9999997615814209,-1,-1,-1,
5,-1,1202.4348664283752,430.72370678186417,40.82812786102295,125.63644587993622,1.0,-1,-1,-1,
5,-1,1050.5413341522217,454.785791516304,54.01124954223633,119.38737416267395,0.9999994039535522,-1,-1,-1,
5,-1,1030.1636105775833,488.2992255091667,55.74257254600525,121.47594702243805,0.9999974966049194,-1,-1,-1,
5,-1,1301.84121966362,376.723135471344,47.625696659088135,100.2759461402893,1.0,-1,-1,-1,
6,-1,649.503128528595,501.8907333612442,76.50445461273193,140.30019736289978,0.9999998807907104,-1,-1,-1,
6,-1,1098.3684414625168,603.9778481125832,56.78675293922424,148.13218867778778,0.9999998807907104,-1,-1,-1,
6,-1,1235.7680314779282,426.0966693162918,50.66394925117493,129.0023853778839,1.0,-1,-1,-1,
6,-1,1167.0975959300995,428.6567326784134,53.5536789894104,128.43967509269714,1.0,-1,-1,-1,
6,-1,1003.8579154014587,476.89340847730637,45.533223152160645,151.13069021701813,1.0,-1,-1,-1,
6,-1,1683.4048891067505,460.0918951034546,71.90680503845215,128.90113306045532,1.0,-1,-1,-1,
6,-1,1482.8065377473831,475.99582493305206,48.457664251327515,122.80179619789124,1.0,-1,-1,-1,
6,-1,1056.7086285352707,488.8686338067055,45.937525033950806,127.30731189250946,1.0,-1,-1,-1,
6,-1,1094.2905324697495,454.6706153154373,48.09320569038391,121.3233540058136,1.0,-1,-1,-1,
6,-1,1376.2791055440903,371.1596766114235,41.41655087471008,115.2503103017807,1.0,-1,-1,-1,
7,-1,1201.1592489480972,421.7416014075279,53.784788846969604,137.5526829957962,1.0,-1,-1,-1,
7,-1,1120.7452422380447,448.1983816623688,57.67516493797302,133.05593490600586,1.0,-1,-1,-1,
7,-1,1729.467335343361,457.7921916246414,57.51956820487976,128.18468070030212,1.0,-1,-1,-1,
7,-1,672.9912400245667,488.6360573172569,72.40249156951904,152.38600265979767,0.9999988079071045,-1,-1,-1,
7,-1,1015.3068959712982,478.68446213006973,55.99890947341919,144.5328358411789,1.0,-1,-1,-1,
7,-1,1503.5936522483826,475.4301969408989,48.66627216339111,120.17772352695465,1.0,-1,-1,-1,
7,-1,1267.5842088460922,421.6789181828499,42.412530183792114,131.2750586271286,1.0,-1,-1,-1,
7,-1,1077.721402645111,603.7718834280968,66.0565996170044,151.38116562366486,1.0,-1,-1,-1,
7,-1,1412.5862610340118,329.4041742682457,35.05620718002319,110.15024864673615,1.0,-1,-1,-1,
7,-1,1077.6339054107666,496.07400530576706,52.88320541381836,119.3462301492691,0.9999997615814209,-1,-1,-1,
7,-1,1435.115772485733,366.30529940128326,46.579749584198,110.66986441612244,0.9999997615814209,-1,-1,-1,
8,-1,688.4121751785278,466.6134867668152,60.728559494018555,179.81801319122314,0.9999998807907104,-1,-1,-1,
8,-1,1773.1146132946014,458.1742438673973,59.68233346939087,137.51027405261993,1.0,-1,-1,-1,
8,-1,1532.3062402009964,476.96681302785873,52.47660040855408,137.8046647310257,1.0,-1,-1,-1,
8,-1,1157.8311091661453,450.50593543052673,55.13955473899841,148.34354782104492,0.9999998807907104,-1,-1,-1,
8,-1,1306.7120361328125,422.9740855693817,52.99713134765625,135.62967109680176,1.0,-1,-1,-1,
8,-1,1508.0837166309357,365.02536910772324,45.21638631820679,123.10525381565094,1.0,-1,-1,-1,
8,-1,1061.335312128067,607.498587012291,103.14457654953003,158.52549862861633,1.0,-1,-1,-1,
8,-1,1457.1845877170563,316.24998289346695,42.710673809051514,130.35426700115204,1.0,-1,-1,-1,
8,-1,1233.843469619751,421.76824378967285,62.29276657104492,136.9365849494934,1.0,-1,-1,-1,
8,-1,1044.558001756668,483.36033296585083,45.39846181869507,145.6238136291504,1.0,-1,-1,-1,
8,-1,1111.9122326374054,491.41362422704697,41.98280096054077,128.51841938495636,0.9999980926513672,-1,-1,-1,
8,-1,1314.3761801719666,205.50852924585342,41.41861438751221,108.89582455158234,1.0,-1,-1,-1,
9,-1,1059.0633273124695,472.8346720933914,61.3189172744751,183.60304999351501,1.0,-1,-1,-1,
9,-1,1129.4586825370789,497.4702093601227,58.07703495025635,143.68331480026245,0.9999996423721313,-1,-1,-1,
9,-1,1351.7126655578613,415.11078161001205,54.666709899902344,154.62784445285797,1.0,-1,-1,-1,
9,-1,1500.610774755478,311.6721521615982,49.21782732009888,139.62451243400574,1.0,-1,-1,-1,
9,-1,1190.8384609222412,451.7796392440796,63.280277252197266,165.45038080215454,0.9999998807907104,-1,-1,-1,
9,-1,1091.0064536333084,614.7829409837723,57.727235555648804,145.96445631980896,1.0,-1,-1,-1,
9,-1,1575.406504869461,363.40724551677704,50.67624807357788,125.48939538002014,1.0,-1,-1,-1,
9,-1,681.571261882782,482.04282492399216,104.2150354385376,158.53688299655914,0.9999997615814209,-1,-1,-1,
9,-1,1258.4740376472473,417.82815170288086,77.7035665512085,156.45759916305542,1.0,-1,-1,-1,
9,-1,1553.9841681718826,490.2543563246727,58.403810262680054,132.91311371326447,1.0,-1,-1,-1,
9,-1,1820.9883642196655,469.8250823020935,73.00000190734863,127.89378547668457,1.0,-1,-1,-1,
9,-1,1346.1111080646515,204.1506142616272,30.466840267181396,97.8884539604187,1.0,-1,-1,-1,
10,-1,1222.9358088970184,430.602822303772,48.33866357803345,200.38824319839478,1.0,-1,-1,-1,
10,-1,1396.0670828819275,415.21945452690125,51.293721199035645,147.96843338012695,1.0,-1,-1,-1,
10,-1,1645.9050393104553,360.2199974656105,49.16480541229248,129.76378619670868,1.0,-1,-1,-1,
10,-1,1088.8444375991821,617.2009862065315,71.07333183288574,156.9306539297104,1.0,-1,-1,-1,
10,-1,1591.8365389108658,482.78701400756836,56.68580889701843,144.58730506896973,1.0,-1,-1,-1,
10,-1,1090.9611475467682,477.503103017807,55.122764110565186,178.18341493606567,0.9999998807907104,-1,-1,-1,
10,-1,1150.7169592380524,504.7066199183464,46.62569761276245,147.81120550632477,0.9999997615814209,-1,-1,-1,
10,-1,1542.8199130296707,305.41391694545746,48.144811391830444,142.38151860237122,1.0,-1,-1,-1,
10,-1,715.747457742691,466.9868068099022,66.74887418746948,156.54918587207794,0.9999998807907104,-1,-1,-1,
10,-1,1297.0123600959778,414.1384255886078,57.05522060394287,154.95775938034058,1.0,-1,-1,-1,
10,-1,1877.1956527233124,468.0606581568718,42.984488010406494,133.70613777637482,0.9999994039535522,-1,-1,-1,
11,-1,1420.9950506687164,406.2353278398514,48.530681133270264,163.31168389320374,1.0,-1,-1,-1,
11,-1,1689.5859503746033,351.2987422943115,46.88774585723877,141.40968561172485,1.0,-1,-1,-1,
11,-1,1305.4658710956573,413.3779243826866,60.25134801864624,153.17481672763824,1.0,-1,-1,-1,
11,-1,1217.950941324234,449.04653799533844,66.0244631767273,171.5653989315033,1.0,-1,-1,-1,
11,-1,1608.5021191835403,487.9148107767105,54.18434500694275,140.00233054161072,1.0,-1,-1,-1,
11,-1,1090.2608782052994,494.3869494795799,46.731966733932495,153.5215426683426,1.0,-1,-1,-1,
11,-1,1095.4421532154083,604.0363873243332,62.7494215965271,185.00822281837463,1.0,-1,-1,-1,
11,-1,1574.0973579883575,302.9111133813858,44.00102376937866,131.40980744361877,1.0,-1,-1,-1,
11,-1,704.697493314743,463.15523314476013,78.74035120010376,165.4745593070984,1.0,-1,-1,-1,
11,-1,1133.5122334957123,516.0311354398727,51.02210283279419,154.7758219242096,0.9999990463256836,-1,-1,-1,
12,-1,1427.8709542751312,411.9925253391266,57.012226581573486,155.0749053955078,1.0,-1,-1,-1,
12,-1,1211.5595322847366,436.492830991745,58.039458990097046,192.8354730606079,1.0,-1,-1,-1,
12,-1,1602.536405324936,503.56098783016205,62.87503480911255,142.28140568733215,1.0,-1,-1,-1,
12,-1,693.8917708396912,464.820839881897,67.9850435256958,175.4240140914917,1.0,-1,-1,-1,
12,-1,1298.5886800289154,402.4264118671417,54.139015674591064,182.5958375930786,1.0,-1,-1,-1,
